Название,"Цена, руб.",Год выпуска,"Пробег, км.",Кузов,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Двигатель,"Налог, руб.",Коробка передач,Руль,Состояние,Число владельцев,ПТС,Таможня,URL адрес
Volkswagen Tiguan II,2180000,2018,67465,внедорожник 5 дв.,серый,2.0,180,Бензин,8820,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103686492-d6d48c2c/

Volkswagen Tiguan II,2030000,2018,43080,внедорожник 5 дв.,чёрный,1.4,150,Бензин,3750,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103416058-4c95e5fe/

Volkswagen Tiguan I Рестайлинг,1250000,2013,101622,внедорожник 5 дв.,серебристый,2.0,170,Бензин,8330,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103111954-9ccf5ebb/

Volkswagen Tiguan I Рестайлинг,1070000,2011,158000,внедорожник 5 дв.,серебристый,2.0,200,Бензин,9800,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1100733162-5572e777/

Volkswagen Tiguan I Рестайлинг,1555000,2016,97000,внедорожник 5 дв.,синий,2.0,180,Бензин,8820,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103200216-97eea670/

Volkswagen Tiguan I Рестайлинг,1300000,2016,82000,внедорожник 5 дв.,белый,1.4,150,Бензин,5100,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102592296-b190a353/

Volkswagen Tiguan I Рестайлинг,880000,2012,125123,внедорожник 5 дв.,чёрный,1.4,122,Бензин,4148,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103702161-816b3d8f/

Volkswagen Tiguan I,685000,2009,250000,внедорожник 5 дв.,чёрный,2.0,170,Бензин,8500,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103610701-5a4739cd/

Volkswagen Tiguan I Рестайлинг,1280000,2013,79700,внедорожник 5 дв.,серебристый,2.0,170,Бензин,5100,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103663746-6a915cf9/

Volkswagen Tiguan I,550000,2008,215000,внедорожник 5 дв.,синий,1.4,150,Бензин,5100,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1100714880-36f4eeae/

Volkswagen Tiguan II,2750000,2018,11054,внедорожник 5 дв.,коричневый,2.0,150,Дизель,5100,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103470150-fbf236df/

Volkswagen Tiguan I Рестайлинг,975000,2012,159000,внедорожник 5 дв.,серебристый,2.0,170,Бензин,8330,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103719414-806fbf8c/

Volkswagen Tiguan I Рестайлинг,975000,2012,157077,внедорожник 5 дв.,красный,2.0,170,Бензин,8330,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103646278-a57f014f/

Volkswagen Tiguan II,1900000,2018,62913,внедорожник 5 дв.,бежевый,2.0,180,Бензин,8820,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1101800307-65387c4b/

Volkswagen Tiguan I Рестайлинг,1250000,2013,159000,внедорожник 5 дв.,белый,2.0,140,Дизель,4760,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103604805-bdc56231/

Volkswagen Tiguan I Рестайлинг,740000,2011,178000,внедорожник 5 дв.,белый,1.4,122,Бензин,4148,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103655322-a5f1db7d/

Volkswagen Tiguan I Рестайлинг,1060000,2014,49000,внедорожник 5 дв.,серебристый,1.4,122,Бензин,2562,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103145849-1ea5b55d/

Volkswagen Tiguan I Рестайлинг,850000,2011,221707,внедорожник 5 дв.,белый,2.0,170,Бензин,8330,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103689268-98fddf2d/

Volkswagen Tiguan II,1850000,2019,81000,внедорожник 5 дв.,чёрный,1.4,150,Бензин,5100,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1095087506-e2aa5c0a/

Volkswagen Tiguan I,760000,2010,142700,внедорожник 5 дв.,пурпурный,2.0,170,Бензин,8500,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103450346-8eec5580/

Volkswagen Tiguan I Рестайлинг,890000,2012,122000,внедорожник 5 дв.,жёлтый,1.4,122,Бензин,4148,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1081539590-7c520a55/

Volkswagen Tiguan II,2500000,2018,33000,внедорожник 5 дв.,чёрный,2.0,150,Дизель,4380,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103133566-1d23fb50/

Volkswagen Tiguan I Рестайлинг,1100000,2012,130000,внедорожник 5 дв.,чёрный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103668032-6d53923a/

Volkswagen Tiguan I,580000,2008,214448,внедорожник 5 дв.,чёрный,1.4,150,Бензин,5100,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103202497-1fddfc52/

Volkswagen Tiguan I Рестайлинг,1300000,2012,126000,внедорожник 5 дв.,серебристый,2.0,170,Бензин,8330,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1101911204-b2623d95/

Volkswagen Tiguan I Рестайлинг,950000,2012,150000,внедорожник 5 дв.,красный,2.0,170,Бензин,8330,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103200048-e01ff834/

Volkswagen Tiguan I Рестайлинг,850000,2013,139000,внедорожник 5 дв.,белый,1.4,150,Бензин,5100,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103136574-1be9c692/

Volkswagen Tiguan I Рестайлинг,1310000,2016,53000,внедорожник 5 дв.,белый,1.4,122,Бензин,2562,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1101942567-f561facd/

Volkswagen Tiguan I Рестайлинг,910000,2013,101600,внедорожник 5 дв.,голубой,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103410031-ba15e168/

Volkswagen Tiguan II,2360000,2019,48800,внедорожник 5 дв.,бежевый,2.0,180,Бензин,8820,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103609907-bb09a9b5/

Volkswagen Tiguan I Рестайлинг,830000,2012,157000,внедорожник 5 дв.,белый,1.4,150,Бензин,5100,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103253458-fbfa006b/

Volkswagen Tiguan I,830000,2010,184476,внедорожник 5 дв.,чёрный,2.0,170,Бензин,8330,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103594367-3312d6af/

Volkswagen Tiguan I Рестайлинг,749000,2012,215000,внедорожник 5 дв.,красный,1.4,150,Бензин,3150,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1100902626-44baba51/

Volkswagen Tiguan I Рестайлинг,1100000,2013,220435,внедорожник 5 дв.,чёрный,2.0,170,Бензин,8330,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103087380-c61a5459/
